Kansas, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
201709,57.1,1.8
201710,44.2,1.2
201711,32.7,3.1
201712,20.8,0.4
201801,16.3,-0.9
201802,19.1,-2.1
201803,31.6,2.0
201804,33.1,-7.3
201805,57.6,6.7
201806,65.2,4.4
201807,66.2,0.3
201808,64.1,-0.2
201809,59.1,3.8
201810,42.3,-0.7
201811,26.5,-3.1
201812,23.2,2.8
201901,21.5,4.3
201902,18.1,-3.1
201903,29.3,-0.3
