Louisiana, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
200911,47.2,1.3
200912,39.5,-1.0
201001,35.2,-3.9
201002,35.8,-6.0
201003,43.4,-4.6
201004,55.8,0.4
201005,66.7,3.9
201006,74.0,4.6
201007,74.6,2.8
201008,75.5,4.3
201009,68.4,2.0
201010,53.6,-1.6
201011,47.6,1.7
201012,36.6,-3.9
201101,36.7,-2.4
201102,41.4,-0.4
201103,50.4,2.4
201104,58.9,3.5
201105,62.6,-0.2
201106,72.7,3.3
201107,74.6,2.8
201108,75.1,3.9
201109,64.4,-2.0
201110,51.2,-4.0
201111,48.1,2.2
201112,41.5,1.0
201201,43.9,4.8
201202,47.6,5.8
201203,57.3,9.3
201204,58.6,3.2
201205,65.6,2.8
201206,70.1,0.7
201207,73.2,1.4
201208,72.8,1.6
201209,67.2,0.8
201210,53.8,-1.4
201211,43.8,-2.1
201212,44.3,3.8
201301,43.5,4.4
201302,44.2,2.4
201303,43.0,-5.0
201304,53.8,-1.6
201305,61.7,-1.1
201306,71.6,2.2
201307,71.0,-0.8
201308,72.0,0.8
201309,68.9,2.5
201310,58.3,3.1
201311,44.5,-1.4
201312,39.9,-0.6
201401,31.0,-8.1
201402,40.4,-1.4
201403,43.6,-4.4
201404,54.8,-0.6
201405,61.4,-1.4
201406,71.3,1.9
201407,70.6,-1.2
201408,72.1,0.9
201409,68.7,2.3
201410,57.0,1.8
201411,41.7,-4.2
201412,44.4,3.9
201501,36.5,-2.6
201502,36.7,-5.1
201503,50.5,2.5
201504,60.9,5.5
201505,65.5,2.7
201506,71.5,2.1
201507,74.6,2.8
201508,71.7,0.5
201509,67.7,1.3
201510,57.9,2.7
201511,53.5,7.6
201512,49.2,8.7
201601,38.5,-0.6
201602,43.4,1.6
201603,53.7,5.7
201604,58.5,3.1
201605,63.7,0.9
201606,72.1,2.7
201607,74.4,2.6
201608,74.2,3.0
201609,70.5,4.1
201610,58.6,3.4
201611,50.3,4.4
201612,45.8,5.3
201701,47.5,8.4
201702,51.2,9.4
201703,53.9,5.9
201704,58.4,3.0
201705,61.8,-1.0
201706,70.6,1.2
201707,73.5,1.7
201708,73.4,2.2
201709,66.5,0.1
201710,57.3,2.1
201711,50.4,4.5
201712,41.2,0.7
201801,33.5,-5.6
201802,51.7,9.9
201803,51.2,3.2
201804,50.8,-4.6
201805,66.7,3.9
201806,72.8,3.4
201807,73.8,2.0
201808,72.2,1.0
201809,72.2,5.8
201810,61.4,6.2
201811,45.1,-0.8
201812,43.7,3.2
201901,39.9,0.8
201902,48.7,6.9
201903,47.1,-0.9
