Massachusetts, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1901-2000
Missing: -99
Date,Value,Anomaly
201406,54.3,1.3
201407,61.0,2.3
201408,56.2,-0.5
201409,50.9,1.5
201410,44.3,5.3
201411,30.0,-0.3
201412,28.2,8.6
201501,12.3,-2.7
201502,3.1,-12.3
201503,19.1,-5.5
201504,34.7,0.7
201505,48.3,4.2
201506,53.3,0.3
201507,60.0,1.3
201508,60.2,3.5
201509,54.0,4.6
201510,39.3,0.3
201511,34.4,4.1
201512,34.0,14.4
201601,20.2,5.2
201602,20.2,4.8
201603,31.0,6.4
201604,33.5,-0.5
201605,46.3,2.2
201606,54.1,1.1
201607,60.9,2.2
201608,61.0,4.3
201609,53.8,4.4
201610,42.0,3.0
201611,32.6,2.3
201612,22.3,2.7
201701,23.9,8.9
201702,23.3,7.9
201703,22.3,-2.3
201704,39.8,5.8
201705,45.9,1.8
201706,54.8,1.8
201707,60.0,1.3
201708,56.9,0.2
201709,55.0,5.6
201710,46.7,7.7
201711,30.4,0.1
201712,19.2,-0.4
201801,15.5,0.5
201802,24.8,9.4
201803,27.0,2.4
201804,32.4,-1.6
201805,49.1,5.0
201806,53.9,0.9
201807,62.2,3.5
201808,64.4,7.7
201809,56.8,7.4
201810,41.7,2.7
201811,30.6,0.3
201812,23.9,4.3
201901,17.1,2.1
201902,19.8,4.4
201903,24.0,-0.6
